microsoft/vscode/issues/66213;https://github.com/microsoft/vscode/issues/66213;2019-01-08T14:40:06Z;Tue Jan 8 15:24:07 2019 +0100;src/vs/base/browser/ui/tree/compressedObjectTreeModel.ts;253
microsoft/vscode/issues/91969;https://github.com/microsoft/vscode/issues/91969;2020-03-03T18:10:37Z;Tue Mar 3 17:57:04 2020 +0100;src/vs/base/common/uuid.ts;20
microsoft/vscode/issues/41110;https://github.com/microsoft/vscode/issues/41110;2018-01-03T18:34:50Z;Wed Jan 3 18:41:02 2018 +0200;src/vs/editor/common/model/textModel.ts;294
angular/angular/issues/31160;https://github.com/angular/angular/issues/31160;2019-06-20T13:26:31Z;Thu Jun 20 13:15:57 2019 -0700;packages/compiler-cli/src/metadata/collector.ts;450
angular/angular/issues/11756;https://github.com/angular/angular/issues/11756;2016-09-20T14:17:56Z;Tue Sep 20 14:54:53 2016 -0700;packages/core/test/linker/regression_integration_spec.ts;145
angular/angular/issues/11757;https://github.com/angular/angular/issues/11757;2016-09-20T14:42:50Z;Tue Sep 20 14:54:53 2016 -0700;packages/core/test/linker/regression_integration_spec.ts;145
angular/angular/issues/14485;https://github.com/angular/angular/issues/14485;2017-02-14T21:36:59Z;Tue Feb 14 21:03:18 2017 -0800;packages/core/src/render/api.ts;102
angular/angular/issues/38225;https://github.com/angular/angular/issues/38225;2020-07-24T17:54:12Z;Fri Jul 24 17:47:30 2020 +0200;dev-infra/pr/merge/defaults/labels.ts;52
storybookjs/storybook/issues/9959;https://github.com/storybookjs/storybook/issues/9959;2020-02-26T08:45:36Z;Wed Feb 26 08:54:03 2020 +1100;lib/core-client/src/preview/loadCsf.ts;40
storybookjs/storybook/issues/9959;https://github.com/storybookjs/storybook/issues/9959;2020-02-26T08:45:36Z;Wed Feb 26 08:54:03 2020 +1100;lib/core-client/src/preview/loadCsf.ts;55
storybookjs/storybook/issues/9959;https://github.com/storybookjs/storybook/issues/9959;2020-02-26T08:45:36Z;Wed Feb 26 08:54:03 2020 +1100;lib/core-client/src/preview/loadCsf.ts;130
storybookjs/storybook/issues/9959;https://github.com/storybookjs/storybook/issues/9959;2020-02-26T08:45:36Z;Wed Feb 26 08:54:03 2020 +1100;lib/core-client/src/preview/loadCsf.ts;145
storybookjs/storybook/issues/13732;https://github.com/storybookjs/storybook/issues/13732;2021-01-26T18:05:42Z;Tue Jan 26 18:55:01 2021 -0700;lib/cli/src/project_types.ts;278
storybookjs/storybook/issues/13851;https://github.com/storybookjs/storybook/issues/13851;2021-02-09T17:27:45Z;Tue Feb 9 17:36:08 2021 +0100;lib/router/src/utils.test.ts;141
pytorch/pytorch/issues/44872;https://github.com/pytorch/pytorch/issues/44872;2020-09-17T08:47:37Z;Thu Sep 17 07:48:39 2020 -0700;test/cpp/tensorexpr/test_cuda.cpp;680
pytorch/pytorch/issues/47838;https://github.com/pytorch/pytorch/issues/47838;2020-11-12T08:18:17Z;Thu Nov 12 07:55:33 2020 -0800;aten/src/ATen/cuda/CUDABlas.cpp;140
pytorch/pytorch/issues/4906;https://github.com/pytorch/pytorch/issues/4906;2018-01-29T14:24:59Z;Mon Jan 29 15:08:06 2018 -0500;.jenkins/pytorch/build.sh;61
adobe/brackets/issues/4213;https://github.com/adobe/brackets/issues/4213;2013-06-13T17:00:58Z;Thu Jun 13 17:27:18 2013 -0700;src/document/Document.js;369
adobe/brackets/issues/4213;https://github.com/adobe/brackets/issues/4213;2013-06-13T17:00:58Z;Thu Jun 13 17:27:18 2013 -0700;src/document/Document.js;521
vuetifyjs/vuetify/issues/8298;https://github.com/vuetifyjs/vuetify/issues/8298;2019-08-04T21:43:18Z;Sun Aug 4 21:52:57 2019 -0400;packages/vuetify/src/components/VTextField/__tests__/VTextField.spec.ts;747
vuetifyjs/vuetify/issues/8298;https://github.com/vuetifyjs/vuetify/issues/8298;2019-08-04T21:43:18Z;Sun Aug 4 21:52:57 2019 -0400;packages/vuetify/src/components/VTextField/__tests__/VTextField.spec.ts;747
vuetifyjs/vuetify/issues/6842;https://github.com/vuetifyjs/vuetify/issues/6842;2019-03-26T14:56:06Z;Tue Mar 26 15:12:41 2019 +0300;packages/vuetify/src/components/VCalendar/mixins/__tests__/calendar-with-intervals.spec.ts;151
vuetifyjs/vuetify/issues/6842;https://github.com/vuetifyjs/vuetify/issues/6842;2019-03-26T14:56:06Z;Tue Mar 26 15:12:41 2019 +0300;packages/vuetify/src/components/VCalendar/mixins/__tests__/calendar-with-intervals.spec.ts;151
vuetifyjs/vuetify/issues/6842;https://github.com/vuetifyjs/vuetify/issues/6842;2019-03-26T14:56:06Z;Tue Mar 26 15:12:41 2019 +0300;packages/vuetify/src/components/VCalendar/__tests__/VCalendarDaily.spec.ts;96
vuetifyjs/vuetify/issues/6842;https://github.com/vuetifyjs/vuetify/issues/6842;2019-03-26T14:56:06Z;Tue Mar 26 15:12:41 2019 +0300;packages/vuetify/src/components/VCalendar/__tests__/VCalendarDaily.spec.ts;96
grpc/grpc/issues/15579;https://github.com/grpc/grpc/issues/15579;2018-05-30T19:27:21Z;Wed May 30 18:59:51 2018 +0200;tools/interop_matrix/create_matrix_images.py;270
grpc/grpc/issues/11823;https://github.com/grpc/grpc/issues/11823;2017-07-14T16:35:51Z;Fri Jul 14 15:46:51 2017 -0700;tools/internal_ci/linux/grpc_interop_matrix.sh;25
grpc/grpc/issues/11823;https://github.com/grpc/grpc/issues/11823;2017-07-14T16:35:51Z;Fri Jul 14 15:46:51 2017 -0700;tools/internal_ci/linux/grpc_interop_matrix.sh;30
pandas-dev/pandas/issues/15640;https://github.com/pandas-dev/pandas/issues/15640;2017-03-10T02:39:56Z;Fri Mar 10 03:24:36 2017 -0500;doc/source/conf.py;26
pandas-dev/pandas/issues/15640;https://github.com/pandas-dev/pandas/issues/15640;2017-03-10T02:39:56Z;Fri Mar 10 03:24:36 2017 -0500;doc/source/conf.py;26
pandas-dev/pandas/issues/38822;https://github.com/pandas-dev/pandas/issues/38822;2020-12-30T18:01:36Z;Wed Dec 30 17:49:07 2020 -0800;pandas/core/array_algos/putmask.py;150
pandas-dev/pandas/issues/38823;https://github.com/pandas-dev/pandas/issues/38823;2020-12-30T18:02:22Z;Wed Dec 30 17:49:07 2020 -0800;pandas/core/array_algos/putmask.py;150
pandas-dev/pandas/issues/38822;https://github.com/pandas-dev/pandas/issues/38822;2020-12-30T18:01:36Z;Wed Dec 30 17:49:07 2020 -0800;pandas/core/array_algos/putmask.py;150
pandas-dev/pandas/issues/38823;https://github.com/pandas-dev/pandas/issues/38823;2020-12-30T18:02:22Z;Wed Dec 30 17:49:07 2020 -0800;pandas/core/array_algos/putmask.py;150
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;182
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;182
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;239
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;239
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;273
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;273
pandas-dev/pandas/issues/39146;https://github.com/pandas-dev/pandas/issues/39146;2021-01-13T14:10:00Z;Wed Jan 13 14:23:13 2021 +0100;pandas/core/internals/array_manager.py;355
